"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url","frequency","source_note"
"2024-10-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.44,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-11-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.13,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-12-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.749,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-01-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.52,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.29,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.663,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.206,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.953,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.469,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-07-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.22,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-08-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.177,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-09-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.065,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-10-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.149,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-11-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.115,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2025-12-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.914,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2026-01-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.603,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2026-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.868,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2026-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.721,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2026-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.018,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2026-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.27,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2026-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.877,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-04-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.721,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-05-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",-0.334,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-06-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",-0.116,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-07-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.043,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-08-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.574,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-09-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.346,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-10-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.127,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-11-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.547,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2012-12-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.626,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-01-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",1.361,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-02-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.661,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-03-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.601,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-04-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.04,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-05-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.733,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-06-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.988,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-07-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.187,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-08-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.749,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-09-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.7,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-10-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",1.541,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-11-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",1.522,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2013-12-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.322,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2014-01-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",0.223,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2014-02-01","swiss_cpi_services_rates","swiss_cpi_services_qoq_saar","% QoQ SAAR","Switzerland",-0.774,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
